C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2020/02/08,04:10:20,0000000318798762,NEXT_DAY_ACTUAL_GEN,0000000318798762
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:10:00",WOOLNTH1,4.920015,"2020/02/07 13:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:10:00",WPWF,21,"2020/02/07 13:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:10:00",YAMBUKWF,14.60,"2020/02/07 13:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:10:00",YSWF1,2.50,"2020/02/07 13:05:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",BARCSF1,17.600002,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",BUTLERSG,-0.000002,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",CALL_A_4,0,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",CAPTL_WF,90.9720,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",CATHROCK,5.12,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",CHALLHWF,7.20,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",CLOVER,-0.01,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",CLUNY,6.238956,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",CNUNDAWF,0,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",CULLRGWF,30.549999,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",ERGT01,0,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",GB01,-0.042450,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",GERMCRK,35.200001,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",GRIFSF1,18.799995,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",HUGSF1,8.9720,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",LKBONNY1,-0.270719,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",LRSF1,13.873001,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",MBAHNTH,34.237495,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",MLSP1,4.714001,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",MLWF1,4.20,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",MTMILLAR,-0.197195,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",PALOONA,6.80,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",PIONEER,30.300001,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",PORTWF,1.30,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",REPULSE,10.203403,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",ROWALLAN,0,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",ROYALLA1,7.405004,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",RPCG,-0.60,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",RUBICON,0,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",SATGN1,0,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",SATGS1,0,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",STARHLWF,0.999708,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",WAUBRAWF,41.488998,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",WOOLNTH1,3.420015,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",WPWF,18,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",YAMBUKWF,19.50,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:15:00",YSWF1,2.10,"2020/02/07 13:10:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",BARCSF1,17.60,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",BUTLERSG,-0.000002,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",CALL_A_4,0,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",CAPTL_WF,86.1120,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",CATHROCK,6.24,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",CHALLHWF,7.60,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",CLOVER,-0.01,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",CLUNY,6.195926,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",CNUNDAWF,0,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",CULLRGWF,29.75,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",ERGT01,0,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",GB01,-0.042450,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",GERMCRK,35.799999,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",GRIFSF1,20.500008,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",HUGSF1,8.8710,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",LKBONNY1,-0.270719,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",LRSF1,13.507001,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",MBAHNTH,34.612495,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",MLSP1,4.714001,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",MLWF1,3.5850,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",MTMILLAR,-0.197195,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",PALOONA,6.80,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",PIONEER,30,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",PORTWF,1.40,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",REPULSE,10.038606,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",ROWALLAN,0,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",ROYALLA1,7.487003,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",RPCG,-0.60,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",RUBICON,0,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",SATGN1,0,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",SATGS1,0,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",STARHLWF,1.399592,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",WAUBRAWF,40.5210,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",WOOLNTH1,2.400015,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",WPWF,18,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",YAMBUKWF,17.799999,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:20:00",YSWF1,3,"2020/02/07 13:15:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",BARCSF1,16.400002,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",BUTLERSG,-0.000002,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",CALL_A_4,0,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",CAPTL_WF,85.192001,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",CATHROCK,7.96,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",CHALLHWF,5.50,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",CLOVER,0,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",CLUNY,6.148318,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",CNUNDAWF,0,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",CULLRGWF,30.34,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",ERGT01,0,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",GB01,-0.042908,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",GERMCRK,35.900002,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",GRIFSF1,19.500008,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",HUGSF1,8.962001,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",LKBONNY1,-0.270719,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",LRSF1,13.408001,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",MBAHNTH,34.649994,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",MLSP1,6.316001,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",MLWF1,3.66,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",MTMILLAR,-0.197195,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",PALOONA,6.80,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",PIONEER,30,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",PORTWF,1.50,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",REPULSE,10.216830,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",ROWALLAN,0,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",ROYALLA1,7.565003,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",RPCG,-0.60,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",RUBICON,0,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",SATGN1,0,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",SATGS1,0,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",STARHLWF,0.999708,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",WAUBRAWF,46.848999,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",WOOLNTH1,2.980015,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",WPWF,22,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",YAMBUKWF,19.200001,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:25:00",YSWF1,3.50,"2020/02/07 13:20:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",BARCSF1,19,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",BUTLERSG,-0.000002,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",CALL_A_4,0,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",CAPTL_WF,89.919998,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",CATHROCK,7.679999,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",CHALLHWF,7.60,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",CLOVER,-0.01,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",CLUNY,6.243534,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",CNUNDAWF,0,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",CULLRGWF,30.459999,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",ERGT01,0,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",GB01,-0.042908,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",GERMCRK,35.299999,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",GRIFSF1,17.400002,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",HUGSF1,8.962001,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",LKBONNY1,-0.270719,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",LRSF1,11.8660,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",MBAHNTH,34.593750,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",MLSP1,7.117001,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",MLWF1,5.4450,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",MTMILLAR,-0.197195,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",PALOONA,6.87,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",PIONEER,29.800001,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",PORTWF,1.60,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",REPULSE,10.203403,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",ROWALLAN,0,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",ROYALLA1,7.413003,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",RPCG,-0.60,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",RUBICON,0,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",SATGN1,0,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",SATGS1,0,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",STARHLWF,1.799475,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",WAUBRAWF,53.787998,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",WOOLNTH1,2.710015,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",WPWF,24,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",YAMBUKWF,18.700001,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:30:00",YSWF1,3.30,"2020/02/07 13:25:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",BARCSF1,19.200001,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",BUTLERSG,-0.000002,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",CALL_A_4,0,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",CAPTL_WF,86.440002,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",CATHROCK,9.37,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",CHALLHWF,8.30,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",CLOVER,-0.01,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",CLUNY,6.234378,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",CNUNDAWF,0,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",CULLRGWF,30,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",ERGT01,0,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",GB01,-0.042908,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",GERMCRK,35.400002,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",GRIFSF1,17.099998,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",HUGSF1,8.1370,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",LKBONNY1,-0.270719,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",LRSF1,13.2790,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",MBAHNTH,34.593750,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",MLSP1,7.518001,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",MLWF1,3.60,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",MTMILLAR,-0.197195,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",PALOONA,6.87,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",PIONEER,30.700001,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",PORTWF,1.50,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",REPULSE,10.178988,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",ROWALLAN,0,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",ROYALLA1,7.847003,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",RPCG,-0.60,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",RUBICON,0,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",SATGN1,0,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",SATGS1,0,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",STARHLWF,3.099096,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",WAUBRAWF,49.382999,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",WOOLNTH1,1.550015,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",WPWF,28,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",YAMBUKWF,18.50,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:35:00",YSWF1,2.70,"2020/02/07 13:30:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",BARCSF1,14.40,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",BUTLERSG,-0.000002,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",CALL_A_4,0,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",CAPTL_WF,87.824005,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",CATHROCK,9.059999,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",CHALLHWF,6.40,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",CLOVER,-0.01,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",CLUNY,6.305791,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",CNUNDAWF,0,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",CULLRGWF,30.379999,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",ERGT01,0,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",GB01,-0.042908,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",GERMCRK,35.200001,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",GRIFSF1,13.600006,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",HUGSF1,8.992001,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",LKBONNY1,-0.270719,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",LRSF1,13.266001,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",MBAHNTH,34.575005,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",MLSP1,7.918001,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",MLWF1,3.12,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",MTMILLAR,-0.197195,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",PALOONA,6.77,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",PIONEER,30,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",PORTWF,1.60,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",REPULSE,10.203403,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",ROWALLAN,0,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",ROYALLA1,8.703003,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",RPCG,-0.60,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",RUBICON,0,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",SATGN1,0,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",SATGS1,0,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",STARHLWF,2.299330,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",WAUBRAWF,56.898998,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",WOOLNTH1,2.160015,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",WPWF,30,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",YAMBUKWF,19.10,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:40:00",YSWF1,2.70,"2020/02/07 13:35:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:45:00",BARCSF1,12.800001,"2020/02/07 13:40:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:45:00",BUTLERSG,-0.000002,"2020/02/07 13:40:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:45:00",CALL_A_4,0,"2020/02/07 13:40:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:45:00",CAPTL_WF,84.1520,"2020/02/07 13:40:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:45:00",CATHROCK,9.589999,"2020/02/07 13:40:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:45:00",CHALLHWF,10.700001,"2020/02/07 13:40:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:45:00",CLOVER,0,"2020/02/07 13:40:04"
D,METER_DATA,GEN_DUID,1,"2020/02/07 13:45:00",CLUNY,6.276494,"2020/02/07 13:40:04"
