C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2019/12/10,04:10:20,0000000316279415,NEXT_DAY_ACTUAL_GEN,0000000316279415
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:05:00",STARHLWF,5.698339,"2019/12/09 07:00:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:05:00",WAUBRAWF,153.802994,"2019/12/09 07:00:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:05:00",WOOLNTH1,132.510025,"2019/12/09 07:00:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:05:00",WPWF,11,"2019/12/09 07:00:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:05:00",YSWF1,12.60,"2019/12/09 07:00:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",BARCSF1,14.300001,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",BUTLERSG,11.099998,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",CALL_A_4,0,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",CAPTL_WF,0,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",CATHROCK,26.919998,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",CHALLHWF,39.900002,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",CLOVER,0,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",CLUNY,20.469215,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",CNUNDAWF,0.300350,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",CULLRGWF,4.13,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",ERGT01,0,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",GB01,-0.042793,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",GERMCRK,30.799999,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",GRIFSF1,19.599998,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",HUGSF1,6.8630,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",LKBONNY1,-0.806575,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",LRSF1,10.436001,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",MBAHNTH,53.681259,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",MLSP1,2.041001,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",MLWF1,18.209999,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",MTMILLAR,6.176289,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",PALOONA,27.689999,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",PIONEER,29.800001,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",PORTWF,66.800003,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",REPULSE,32.949112,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",ROWALLAN,10.4512,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",ROYALLA1,3.312003,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",RPCG,-1.10,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",RUBICON,0,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",SATGN1,0,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",SATGS1,0,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",STARHLWF,5.298455,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",WAUBRAWF,152.244003,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",WOOLNTH1,129.120026,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",WPWF,12,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:10:00",YSWF1,12.40,"2019/12/09 07:05:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",BARCSF1,14.900002,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",BUTLERSG,11.099998,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",CALL_A_4,0,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",CAPTL_WF,0,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",CATHROCK,23.219999,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",CHALLHWF,37.200001,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",CLOVER,-0.01,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",CLUNY,20.449989,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",CNUNDAWF,0.300350,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",CULLRGWF,4.41,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",ERGT01,0,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",GB01,-0.042793,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",GERMCRK,28.700001,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",GRIFSF1,20.400002,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",HUGSF1,7.4850,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",LKBONNY1,-0.806575,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",LRSF1,10.643001,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",MBAHNTH,54.150009,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",MLSP1,2.441001,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",MLWF1,18.18,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",MTMILLAR,8.282180,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",PALOONA,27.689999,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",PIONEER,29.200001,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",PORTWF,73.900002,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",REPULSE,32.726940,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",ROWALLAN,10.4938,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",ROYALLA1,4.696003,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",RPCG,-1.10,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",RUBICON,0,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",SATGN1,0,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",SATGS1,0,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",STARHLWF,5.798309,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",WAUBRAWF,147.018005,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",WOOLNTH1,132.880020,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",WPWF,11,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:15:00",YSWF1,15.70,"2019/12/09 07:10:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",BARCSF1,15.300001,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",BUTLERSG,11.199999,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",CALL_A_4,0,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",CAPTL_WF,0,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",CATHROCK,24.449999,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",CHALLHWF,38.199997,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",CLOVER,-0.01,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",CLUNY,20.545204,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",CNUNDAWF,0.300350,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",CULLRGWF,4.46,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",ERGT01,0,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",GB01,-0.042793,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",GERMCRK,30.10,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",GRIFSF1,20.700005,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",HUGSF1,7.894001,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",LKBONNY1,-0.806575,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",LRSF1,10.947001,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",MBAHNTH,53.8125,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",MLSP1,2.441001,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",MLWF1,18.09,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",MTMILLAR,8.006851,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",PALOONA,27.689999,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",PIONEER,29.200001,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",PORTWF,75.900002,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",REPULSE,32.994278,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",ROWALLAN,10.4725,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",ROYALLA1,5.634003,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",RPCG,-1.10,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",RUBICON,0,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",SATGN1,0,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",SATGS1,0,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",STARHLWF,5.598368,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",WAUBRAWF,146.598999,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",WOOLNTH1,131.800018,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",WPWF,11,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:20:00",YSWF1,17.299999,"2019/12/09 07:15:03"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",BARCSF1,15.900001,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",BUTLERSG,11.199999,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",CALL_A_4,0,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",CAPTL_WF,0,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",CATHROCK,29.599998,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",CHALLHWF,38.700001,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",CLOVER,-0.01,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",CLUNY,20.631266,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",CNUNDAWF,0.300350,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",CULLRGWF,4.28,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",ERGT01,0,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",GB01,-0.042793,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",GERMCRK,31,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",GRIFSF1,21.896873,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",HUGSF1,8.3050,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",LKBONNY1,-0.717266,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",LRSF1,11.26,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",MBAHNTH,54.037506,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",MLSP1,2.841001,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",MLWF1,18,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",MTMILLAR,8.222650,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",PALOONA,27.689999,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",PIONEER,29.700001,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",PORTWF,77.400002,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",REPULSE,32.936905,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",ROWALLAN,10.5080,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",ROYALLA1,5.687004,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",RPCG,-1.10,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",RUBICON,0,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",SATGN1,0,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",SATGS1,0,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",STARHLWF,5.898280,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",WAUBRAWF,145.940002,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",WOOLNTH1,131.710022,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",WPWF,6,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:25:00",YSWF1,18.700001,"2019/12/09 07:20:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",BARCSF1,16.400002,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",BUTLERSG,11.199999,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",CALL_A_4,0,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",CAPTL_WF,0,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",CATHROCK,29.449999,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",CHALLHWF,38.799999,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",CLOVER,-0.01,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",CLUNY,20.402380,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",CNUNDAWF,0.300350,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",CULLRGWF,3.83,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",ERGT01,0,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",GB01,-0.042793,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",GERMCRK,30.60,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",GRIFSF1,23.599991,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",HUGSF1,8.5080,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",LKBONNY1,-0.717266,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",LRSF1,11.460001,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",MBAHNTH,54.206253,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",MLSP1,3.242001,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",MLWF1,18.059999,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",MTMILLAR,6.243260,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",PALOONA,27.689999,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",PIONEER,28.800001,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",PORTWF,76.199997,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",REPULSE,32.968643,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",ROWALLAN,10.3447,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",ROYALLA1,5.330003,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",RPCG,-1.10,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",RUBICON,0,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",SATGN1,0,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",SATGS1,0,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",STARHLWF,5.898280,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",WAUBRAWF,141.822006,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",WOOLNTH1,130.310028,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",WPWF,2,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:30:00",YSWF1,18.299999,"2019/12/09 07:25:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",BARCSF1,16.600002,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",BUTLERSG,11.099998,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",CALL_A_4,0,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",CAPTL_WF,0,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",CATHROCK,33.599998,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",CHALLHWF,37.599998,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",CLOVER,-0.01,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",CLUNY,20.482948,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",CNUNDAWF,0.300350,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",CULLRGWF,3.15,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",ERGT01,0,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",GB01,-0.042793,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",GERMCRK,29.40,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",GRIFSF1,20.799995,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",HUGSF1,8.610001,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",LKBONNY1,-0.717266,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",LRSF1,11.7740,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",MBAHNTH,54.018753,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",MLSP1,3.242001,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",MLWF1,18.1950,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",MTMILLAR,4.888942,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",PALOONA,27.689999,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",PIONEER,29.300001,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",PORTWF,76.599998,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",REPULSE,33.006485,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",ROWALLAN,10.3944,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",ROYALLA1,5.868003,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",RPCG,-1.10,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",RUBICON,0,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",SATGN1,0,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",SATGS1,0,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",STARHLWF,5.998251,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",WAUBRAWF,145.856995,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",WOOLNTH1,128.130020,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",WPWF,4,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:35:00",YSWF1,21,"2019/12/09 07:30:04"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",BARCSF1,17,"2019/12/09 07:35:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",BUTLERSG,11.099998,"2019/12/09 07:35:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",CALL_A_4,0,"2019/12/09 07:35:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",CAPTL_WF,0,"2019/12/09 07:35:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",CATHROCK,27.169998,"2019/12/09 07:35:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",CHALLHWF,39.50,"2019/12/09 07:35:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",CLOVER,-0.01,"2019/12/09 07:35:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",CLUNY,20.625772,"2019/12/09 07:35:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",CNUNDAWF,0.300350,"2019/12/09 07:35:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",CULLRGWF,4.02,"2019/12/09 07:35:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",ERGT01,0,"2019/12/09 07:35:05"
D,METER_DATA,GEN_DUID,1,"2019/12/09 07:40:00",GB01,-0.042793,"2019/12/09 07:35:05"
